reviewed	id_protein	id_mlo	id_rol	id_dataset	id_proteinmlo
	183	24.0	2.0	2	972
	184	60.0	2.0	2	973
	184	24.0	2.0	2	974
lt	184		1.0	1	975
ht	184	60.0		1	976
	185	76.0	2.0	2	977
ht	186	60.0		1	978
	186	60.0	2.0	2	979
ht	187	60.0		1	980
	187	60.0	2.0	2	981
	188	55.0	2.0	2	982
ht	188	60.0		1	983
	188	60.0	2.0	2	984
	189	60.0	2.0	2	985
ht	189	60.0		1	986
	190	60.0	2.0	2	987
	190	61.0	2.0	2	988
ht	190	60.0		1	989
ht	190	24.0		1	990
lt	190	24.0		1	991
	190	24.0	2.0	2	992
ht	191	60.0		1	993
	191	60.0	2.0	2	994
	192	60.0	2.0	2	995
ht	192	60.0		1	996
	193	55.0	2.0	2	997
	193	60.0	2.0	2	998
	193	59.0	2.0	2	999
ht	193	102.0		1	1000
ht	193	60.0		1	1001
ht	194	54.0		1	1002
	194	24.0	2.0	2	1003
	194	60.0	2.0	2	1004
	194	47.0	2.0	2	1005
ht	195	18.0		1	1006
	195	18.0	2.0	2	1007
	195	24.0	2.0	2	1008
	195	60.0	2.0	2	1009
ht	196	60.0		1	1010
	196	60.0	2.0	2	1011
	196	55.0	2.0	2	1012
	197	61.0	2.0	2	1013
ht	198	60.0		1	1014
ht	198	18.0		1	1015
	198	18.0	2.0	2	1016
	198	24.0	2.0	2	1017
	198	60.0	2.0	2	1018
	198	55.0	2.0	2	1019
ht	199	102.0		1	1020
	199	59.0	2.0	2	1021
	199	60.0	2.0	2	1022
	200	18.0	2.0	2	1023
ht	200	18.0		1	1024
ht	200	60.0		1	1025
	200	60.0	2.0	2	1026
ht	201	60.0		1	1027
	201	60.0	2.0	2	1028
	202	62.0	2.0	2	1029
	202	60.0	2.0	2	1030
	202	61.0	2.0	2	1031
ht	202	60.0		1	1032
ht	203	60.0		1	1033
	203	60.0	2.0	2	1034
	204	18.0	2.0	2	1035
ht	204	39.0		1	1036
ht	204	60.0		1	1037
ht	204	18.0		1	1038
	204	60.0	2.0	2	1039
ht	206	18.0		1	1043
	206	55.0	2.0	2	1044
ht	206	81.0		1	1045
ht	206	54.0		1	1046
ht	206	60.0		1	1047
	206	60.0	2.0	2	1048
ht	207	60.0		1	1049
lt	207	16.0		1	1050
	207	60.0	2.0	2	1051
	208	76.0	2.0	2	1052
ht	209	60.0		1	1053
lt	209		1.0	1	1054
	209	60.0	2.0	2	1055
	209	55.0	2.0	2	1056
	210	55.0	2.0	2	1057
ht	210	24.0		1	1058
	210	24.0	2.0	2	1059
ht	211	60.0		1	1060
ht	211	81.0		1	1061
	211	18.0	2.0	2	1062
	211	60.0	2.0	2	1063
	212	54.0	2.0	2	1064
ht	212	60.0		1	1065
ht	213	60.0		1	1066
ht	213	102.0		1	1067
	213	59.0	2.0	2	1068
ht	214	24.0		1	1069
lt	214	60.0		1	1070
lt	214	24.0		1	1071
lt	214	24.0	1.0	1	1072
ht	214	60.0		1	1073
lt	214	60.0	1.0	1	1074
	214	55.0	2.0	2	1075
	214	18.0	2.0	2	1076
	214	24.0	2.0	2	1077
	214	60.0	2.0	2	1078
ht	215	60.0		1	1079
	215	60.0	2.0	2	1080
	216	24.0	2.0	2	1081
lt	216	24.0		1	1082
ht	216	24.0		1	1083
ht	216	60.0		1	1084
	217	60.0	2.0	2	1085
	217	24.0	2.0	2	1086
ht	217	60.0		1	1087
ht	218	60.0		1	1088
	218	60.0	2.0	2	1089
lt	219	98.0	1.0	1	1090
lt	219		1.0	1	1091
	219	61.0	2.0	2	1092
	219	54.0	2.0	2	1093
	220	55.0	2.0	2	1094
	220	60.0	2.0	2	1095
lt	220		1.0	1	1096
	221	54.0	2.0	2	1097
ht	221	65.0		1	1098
ht	221	54.0		1	1099
	222	60.0	2.0	2	1100
	222	55.0	2.0	2	1101
ht	223	60.0		1	1102
	223	60.0	2.0	2	1103
	224	60.0	2.0	2	1104
ht	224	60.0		1	1105
	225	76.0	2.0	2	1106
	226	60.0	2.0	2	1107
ht	226	101.0		1	1108
ht	226	60.0		1	1109
	227	55.0	2.0	2	1110
	227	60.0	2.0	2	1111
	227	18.0	2.0	2	1112
ht	227	60.0		1	1113
	228	24.0	2.0	2	1114
	228	63.0	2.0	2	1115
ht	228	81.0		1	1116
	228	60.0	2.0	2	1117
	229	60.0	2.0	2	1118
ht	229	60.0		1	1119
	232	24.0	2.0	2	1124
ht	232	24.0		1	1125
	233	60.0	2.0	2	1126
ht	233	60.0		1	1127
	234	24.0	2.0	2	1128
	234	54.0	2.0	2	1129
	235	57.0	2.0	2	1130
ht	235	60.0		1	1131
	235	60.0	2.0	2	1132
	235	55.0	2.0	2	1133
	236	54.0	2.0	2	1134
	237	60.0	2.0	2	1135
ht	237	60.0		1	1136
	238	24.0	2.0	2	1137
	238	60.0	2.0	2	1138
ht	238	60.0		1	1139
	239	60.0	2.0	2	1140
ht	239	18.0		1	1141
ht	239	60.0		1	1142
lt	239	69.0		1	1143
lt	239		1.0	1	1144
	239	24.0	2.0	2	1145
ht	240	60.0		1	1146
	240	60.0	2.0	2	1147
	241	57.0	2.0	2	1148
	241	60.0	2.0	2	1149
ht	241	60.0		1	1150
	242	24.0	2.0	2	1151
lt	242	24.0		1	1152
ht	242	60.0		1	1153
	242	60.0	2.0	2	1154
ht	242	24.0		1	1155
ht	243	60.0		1	1156
	243	60.0	2.0	2	1157
	244	60.0	2.0	2	1158
	245	60.0	2.0	2	1159
	246	75.0	2.0	2	1160
ht	247	60.0		1	1161
	247	60.0	2.0	2	1162
ht	248	60.0		1	1163
	248	60.0	2.0	2	1164
	249	55.0	2.0	2	1165
	249	57.0	2.0	2	1166
	250	60.0	2.0	2	1167
ht	250	60.0		1	1168
	251	59.0	2.0	2	1169
	251	18.0	2.0	2	1170
ht	251	101.0		1	1171
ht	251	60.0		1	1172
ht	251	16.0		1	1173
ht	251	18.0		1	1174
ht	251	39.0		1	1175
lt	251	47.0		1	1176
lt	251	39.0	1.0	1	1177
ht	251	102.0		1	1178
ht	251	47.0		1	1179
ht	252	60.0		1	1180
	252	60.0	2.0	2	1181
	253	24.0	2.0	2	1182
	253	60.0	2.0	2	1183
ht	254	24.0		1	1184
lt	254	60.0		1	1185
lt	254	24.0		1	1186
	254	24.0	2.0	2	1187
	254	60.0	2.0	2	1188
ht	254	60.0		1	1189
	255	60.0	2.0	2	1190
ht	255	101.0		1	1191
ht	255	60.0		1	1192
	255	47.0	2.0	2	1193
ht	255	47.0		1	1194
	256	47.0	2.0	2	1195
	256	54.0	2.0	2	1196
ht	256	18.0		1	1197
ht	257	24.0		1	1198
	257	24.0	2.0	2	1199
	258	60.0	2.0	2	1200
ht	258	60.0		1	1201
ht	259	102.0		1	1202
	259	76.0	2.0	2	1203
	260	24.0	2.0	2	1204
	260	63.0	2.0	2	1205
	260	60.0	2.0	2	1206
	261	76.0	2.0	2	1207
	261	66.0	2.0	2	1208
lt	261	76.0		1	1209
	261	63.0	2.0	2	1210
	262	60.0	2.0	2	1211
	263	24.0	2.0	2	1212
	263	60.0	2.0	2	1213
	264	60.0	2.0	2	1214
ht	265	24.0		1	1215
	265	24.0	2.0	2	1216
	266	60.0	2.0	2	1217
	267	65.0	2.0	2	1218
lt	267	65.0		1	1219
ht	267	65.0		1	1220
	268	24.0	2.0	2	1221
	268	60.0	2.0	2	1222
ht	268	24.0		1	1223
ht	268	60.0		1	1224
	269	18.0	2.0	2	1225
lt	269	54.0		1	1226
ht	269	18.0		1	1227
	269	54.0	2.0	2	1228
ht	270	60.0		1	1229
	270	60.0	2.0	2	1230
	272	24.0	2.0	2	1235
	272	60.0	2.0	2	1236
	273	24.0	2.0	2	1237
ht	274	60.0		1	1238
ht	274	16.0		1	1239
	274	57.0	2.0	2	1240
	274	60.0	2.0	2	1241
	275	60.0	2.0	2	1242
ht	275	39.0		1	1243
ht	275	60.0		1	1244
	276	65.0	2.0	2	1245
	276	24.0	2.0	2	1246
	276	60.0	2.0	2	1247
ht	276	60.0		1	1248
ht	276	24.0		1	1249
ht	277	60.0		1	1250
ht	277	18.0		1	1251
ht	277	103.0		1	1252
	277	18.0	2.0	2	1253
	277	60.0	2.0	2	1254
ht	278	60.0		1	1255
	278	63.0	2.0	2	1256
	278	60.0	2.0	2	1257
lt	279	90.0	1.0	1	1258
	279	54.0	2.0	2	1259
	279	60.0	2.0	2	1260
ht	279	60.0		1	1261
	280	60.0	2.0	2	1262
ht	280	60.0		1	1263
	281	79.0	2.0	2	1264
	281	60.0	2.0	2	1265
	281	63.0	2.0	2	1266
	282	54.0	2.0	2	1267
	283	60.0	2.0	2	1268
	284	18.0	2.0	2	1269
	284	24.0	2.0	2	1270
	284	60.0	2.0	2	1271
	284	55.0	2.0	2	1272
ht	284	101.0		1	1273
ht	284	60.0		1	1274
ht	284	24.0		1	1275
ht	285	18.0		1	1276
	285	18.0	2.0	2	1277
	285	47.0	2.0	2	1278
	286	60.0	2.0	2	1279
ht	286	60.0		1	1280
	287	55.0	2.0	2	1281
	287	60.0	2.0	2	1282
	287	18.0	2.0	2	1283
lt	287	100.0	1.0	1	1284
lt	287	60.0		1	1285
ht	287	60.0		1	1286
	288	63.0	2.0	2	1287
	288	60.0	2.0	2	1288
ht	288	60.0		1	1289
	289	79.0	2.0	2	1290
lt	290	24.0		1	1291
ht	290	24.0		1	1292
ht	290	60.0		1	1293
ht	290	18.0		1	1294
ht	290	47.0		1	1295
	290	18.0	2.0	2	1296
	290	24.0	2.0	2	1297
	290	60.0	2.0	2	1298
	291	24.0	2.0	2	1299
ht	291	60.0		1	1300
ht	291	24.0		1	1301
ht	292	47.0		1	1302
	292	60.0	2.0	2	1303
	292	55.0	2.0	2	1304
	292	18.0	2.0	2	1305
ht	292	18.0		1	1306
ht	292	24.0		1	1307
	293	24.0	2.0	2	1308
ht	293	24.0		1	1309
	294	24.0	2.0	2	1310
	294	60.0	2.0	2	1311
	295	24.0	2.0	2	1312
	295	60.0	2.0	2	1313
ht	296	60.0		1	1314
	296	60.0	2.0	2	1315
	296	55.0	2.0	2	1316
	297	54.0	2.0	2	1317
ht	298	60.0		1	1318
	298	60.0	2.0	2	1319
ht	299	60.0		1	1320
	299	60.0	2.0	2	1321
	301	61.0	2.0	2	1324
	301	60.0	2.0	2	1325
	301	65.0	2.0	2	1326
ht	301	54.0		1	1327
ht	301	65.0		1	1328
lt	301	18.0		1	1329
	302	60.0	2.0	2	1330
	302	24.0	2.0	2	1331
	302	63.0	2.0	2	1332
ht	302	39.0		1	1333
ht	302	18.0		1	1334
ht	302	60.0		1	1335
ht	302	24.0		1	1336
	302	61.0	2.0	2	1337
	303	60.0	2.0	2	1338
ht	303	60.0		1	1339
ht	304	60.0		1	1340
	304	60.0	2.0	2	1341
	305	24.0	2.0	2	1342
	305	55.0	2.0	2	1343
ht	305	24.0		1	1344
	306	58.0	2.0	2	1345
lt	306	58.0	1.0	1	1346
	306	74.0	2.0	2	1347
	307	60.0	2.0	2	1348
ht	307	60.0		1	1349
ht	308	16.0		1	1350
ht	308	60.0		1	1351
	308	60.0	2.0	2	1352
lt	309		1.0	1	1353
	309	57.0	2.0	2	1354
lt	309	91.0	1.0	1	1355
	310	60.0	2.0	2	1356
ht	310	60.0		1	1357
ht	311	24.0		1	1358
	311	63.0	2.0	2	1359
	311	18.0	2.0	2	1360
	311	24.0	2.0	2	1361
	311	60.0	2.0	2	1362
	311	55.0	2.0	2	1363
ht	312	60.0		1	1364
	312	63.0	2.0	2	1365
	312	60.0	2.0	2	1366
	313	60.0	2.0	2	1367
lt	314	47.0		1	1368
ht	314	16.0		1	1369
ht	314	47.0		1	1370
	314	16.0	2.0	2	1371
	314	47.0	2.0	2	1372
ht	314	103.0		1	1373
	315	24.0	2.0	2	1374
	315	60.0	2.0	2	1375
ht	316	24.0		1	1376
	316	24.0	2.0	2	1377
ht	317	18.0		1	1378
	317	76.0	2.0	2	1379
ht	318	60.0		1	1380
	318	60.0	2.0	2	1381
ht	319	60.0		1	1382
	319	55.0	2.0	2	1383
	319	57.0	2.0	2	1384
	320	60.0	2.0	2	1385
	321	24.0	2.0	2	1386
ht	321	24.0		1	1387
ht	322	60.0		1	1388
ht	322	47.0		1	1389
	322	59.0	2.0	2	1390
ht	322	24.0		1	1391
ht	323	24.0		1	1392
	323	24.0	2.0	2	1393
ht	324	60.0		1	1394
	324	60.0	2.0	2	1395
lt	325	47.0		1	1396
ht	325	60.0		1	1397
lt	325	60.0		1	1398
	325	18.0	2.0	2	1399
	325	24.0	2.0	2	1400
	325	60.0	2.0	2	1401
	326	60.0	2.0	2	1402
	326	24.0	2.0	2	1403
	327	47.0	2.0	2	1404
	327	24.0	2.0	2	1405
ht	327	101.0		1	1406
	327	60.0	2.0	2	1407
	327	55.0	2.0	2	1408
ht	327	24.0		1	1409
ht	327	60.0		1	1410
ht	327	18.0		1	1411
	327	18.0	2.0	2	1412
	328	60.0	2.0	2	1413
	329	54.0	2.0	2	1414
ht	330	18.0		1	1415
ht	330	101.0		1	1416
ht	330	60.0		1	1417
	330	60.0	2.0	2	1418
lt	330	47.0	1.0	1	1419
	330	47.0	2.0	2	1420
lt	330	47.0		1	1421
	330	18.0	2.0	2	1422
	331	60.0	2.0	2	1423
ht	331	60.0		1	1424
ht	332	60.0		1	1425
ht	332	18.0		1	1426
	332	60.0	2.0	2	1427
	334	54.0	2.0	2	1430
	335	57.0	2.0	2	1431
	335	47.0	2.0	2	1432
	335	18.0	2.0	2	1433
ht	335	60.0		1	1434
ht	335	18.0		1	1435
	336	60.0	2.0	2	1436
	336	55.0	2.0	2	1437
ht	336	60.0		1	1438
	337	65.0	2.0	2	1439
	337	54.0	2.0	2	1440
	337	61.0	2.0	2	1441
lt	337		1.0	1	1442
ht	338	24.0		1	1443
	338	55.0	2.0	2	1444
	338	24.0	2.0	2	1445
ht	339	101.0		1	1446
ht	339	47.0		1	1447
lt	339	47.0		1	1448
	339	60.0	2.0	2	1449
	339	47.0	2.0	2	1450
ht	340	60.0		1	1451
	340	55.0	2.0	2	1452
	340	60.0	2.0	2	1453
	341	59.0	2.0	2	1454
ht	341	102.0		1	1455
ht	341	60.0		1	1456
	342	24.0	2.0	2	1457
	342	60.0	2.0	2	1458
ht	343	60.0		1	1459
	343	55.0	2.0	2	1460
	343	60.0	2.0	2	1461
ht	344	47.0		1	1462
ht	344	39.0		1	1463
lt	344	47.0		1	1464
	344	47.0	2.0	2	1465
lt	345	60.0		1	1466
	345	60.0	2.0	2	1467
	347	60.0	2.0	2	1471
ht	348	18.0		1	1472
lt	348	54.0	1.0	1	1473
	348	54.0	2.0	2	1474
	349	60.0	2.0	2	1475
ht	349	60.0		1	1476
	350	18.0	2.0	2	1477
	350	65.0	2.0	2	1478
ht	350	18.0		1	1479
	352	61.0	2.0	2	1483
ht	352	60.0		1	1484
	352	60.0	2.0	2	1485
	352	55.0	2.0	2	1486
	352	18.0	2.0	2	1487
	353	24.0	2.0	2	1488
ht	353	24.0		1	1489
ht	354	24.0		1	1490
	354	24.0	2.0	2	1491
	355	60.0	2.0	2	1492
ht	355	60.0		1	1493
ht	355	18.0		1	1494
	355	18.0	2.0	2	1495
	356	55.0	2.0	2	1496
ht	356	60.0		1	1497
	356	60.0	2.0	2	1498
	357	60.0	2.0	2	1499
ht	357	60.0		1	1500
	358	65.0	2.0	2	1501
ht	358	60.0		1	1502
	359	60.0	2.0	2	1503
ht	359	60.0		1	1504
	360	18.0	2.0	2	1505
lt	360	54.0		1	1506
	360	63.0	2.0	2	1507
ht	360	18.0		1	1508
	360	54.0	2.0	2	1509
	361	54.0	2.0	2	1510
	362	79.0	2.0	2	1511
	363	24.0	2.0	2	1512
ht	363	24.0		1	1513
	364	54.0	2.0	2	1514
ht	364	60.0		1	1515
ht	364	18.0		1	1516
	365	24.0	2.0	2	1517
	366	54.0	2.0	2	1518
	366	61.0	2.0	2	1519
ht	366	39.0		1	1520
	367	24.0	2.0	2	1521
ht	367	18.0		1	1522
ht	368	60.0		1	1523
	368	60.0	2.0	2	1524
	369	60.0	2.0	2	1525
ht	369	60.0		1	1526
lt	369	47.0		1	1527
lt	369	54.0		1	1528
ht	369	24.0		1	1529
	369	24.0	2.0	2	1530
ht	370	60.0		1	1531
	370	58.0	2.0	2	1532
ht	370	18.0		1	1533
	370	18.0	2.0	2	1534
	370	60.0	2.0	2	1535
	370	63.0	2.0	2	1536
	371	63.0	2.0	2	1537
ht	371	54.0		1	1538
ht	373	16.0		1	1541
ht	373	60.0		1	1542
	373	60.0	2.0	2	1543
ht	374	60.0		1	1544
	374	60.0	2.0	2	1545
ht	375	60.0		1	1546
	375	60.0	2.0	2	1547
	376	63.0	2.0	2	1548
	376	54.0	2.0	2	1549
	377	60.0	2.0	2	1550
ht	377	60.0		1	1551
	378	63.0	2.0	2	1552
	378	47.0	2.0	2	1553
lt	378	98.0	1.0	1	1554
ht	378	60.0		1	1555
	379	61.0	2.0	2	1556
lt	379	39.0	1.0	1	1557
ht	380	102.0		1	1558
ht	380	60.0		1	1559
	380	59.0	2.0	2	1560
ht	381	60.0		1	1561
	381	60.0	2.0	2	1562
ht	382	60.0		1	1563
	382	60.0	2.0	2	1564
	383	60.0	2.0	2	1565
ht	383	60.0		1	1566
ht	385	60.0		1	1570
	385	60.0	2.0	2	1571
	386	24.0	2.0	2	1572
	386	60.0	2.0	2	1573
ht	387	24.0		1	1574
lt	387	18.0		1	1575
	387	24.0	2.0	2	1576
ht	388	60.0		1	1577
	388	60.0	2.0	2	1578
	389	60.0	2.0	2	1579
ht	389	54.0		1	1580
ht	389	60.0		1	1581
ht	389	24.0		1	1582
ht	390	60.0		1	1583
	390	60.0	2.0	2	1584
	391	55.0	2.0	2	1585
	391	60.0	2.0	2	1586
lt	391	60.0	1.0	1	1587
ht	391	24.0		1	1588
ht	391	60.0		1	1589
ht	391	101.0		1	1590
	391	18.0	2.0	2	1591
	391	24.0	2.0	2	1592
ht	392	18.0		1	1593
ht	392	60.0		1	1594
	392	60.0	2.0	2	1595
	393	24.0	2.0	2	1596
ht	393	24.0		1	1597
ht	394	18.0		1	1598
ht	394	54.0		1	1599
	394	54.0	2.0	2	1600
ht	394	60.0		1	1601
	395	60.0	2.0	2	1602
	396	54.0	2.0	2	1603
	396	24.0	2.0	2	1604
	397	60.0	2.0	2	1605
	397	55.0	2.0	2	1606
ht	397	60.0		1	1607
ht	398	60.0		1	1608
	398	60.0	2.0	2	1609
	399	54.0	2.0	2	1610
	399	66.0	2.0	2	1611
ht	400	24.0		1	1612
ht	400	60.0		1	1613
	400	79.0	2.0	2	1614
ht	400	65.0		1	1615
ht	401	16.0		1	1616
	401	60.0	2.0	2	1617
	401	57.0	2.0	2	1618
ht	401	60.0		1	1619
	402	54.0	2.0	2	1620
	403	60.0	2.0	2	1621
ht	403	60.0		1	1622
	404	60.0	2.0	2	1623
ht	404	60.0		1	1624
	405	60.0	2.0	2	1625
ht	405	60.0		1	1626
	406	55.0	2.0	2	1627
	406	60.0	2.0	2	1628
ht	406	60.0		1	1629
ht	407	60.0		1	1630
	407	24.0	2.0	2	1631
	407	60.0	2.0	2	1632
	408	60.0	2.0	2	1633
	408	24.0	2.0	2	1634
	409	60.0	2.0	2	1635
ht	409	60.0		1	1636
	410	24.0	2.0	2	1637
ht	411	81.0		1	1638
	411	60.0	2.0	2	1639
	411	63.0	2.0	2	1640
	411	54.0	2.0	2	1641
	411	18.0	2.0	2	1642
	411	58.0	2.0	2	1643
	412	24.0	2.0	2	1644
	413	18.0	2.0	2	1645
	413	55.0	2.0	2	1646
	413	60.0	2.0	2	1647
ht	413	60.0		1	1648
ht	414	60.0		1	1649
	414	60.0	2.0	2	1650
	415	60.0	2.0	2	1651
ht	415	60.0		1	1652
ht	416	24.0		1	1653
	416	62.0	2.0	2	1654
	416	24.0	2.0	2	1655
ht	416	39.0		1	1656
lt	416	69.0		1	1657
	417	60.0	2.0	2	1658
	417	24.0	2.0	2	1659
	419	79.0	2.0	2	1662
	419	57.0	2.0	2	1663
	420	57.0	2.0	2	1664
ht	421	60.0		1	1665
	421	60.0	3.0	2	1666
ht	422	18.0		1	1667
	422	18.0	3.0	2	1668
ht	423	24.0		1	1669
lt	423	18.0		1	1670
	423	24.0	3.0	2	1671
	423	18.0	3.0	2	1672
ht	423	18.0		1	1673
	424	55.0	3.0	2	1674
	424	60.0	3.0	2	1675
ht	424	60.0		1	1676
ht	425	60.0		1	1677
	425	60.0	3.0	2	1678
	425	55.0	3.0	2	1679
ht	425	16.0		1	1680
ht	425	18.0		1	1681
ht	426	18.0		1	1682
	426	18.0	3.0	2	1683
	426	55.0	3.0	2	1684
ht	427	18.0		1	1685
	427	18.0	3.0	2	1686
	428	18.0	3.0	2	1687
ht	429	18.0		1	1688
	429	18.0	3.0	2	1689
ht	430	18.0		1	1690
	430	18.0	3.0	2	1691
lt	430	18.0		1	1692
	431	60.0	3.0	2	1693
	432	63.0	3.0	2	1694
ht	432	60.0		1	1695
	433	18.0	3.0	2	1696
	433	55.0	3.0	2	1697
	434	55.0	3.0	2	1698
	434	18.0	3.0	2	1699
ht	434	39.0		1	1700
ht	434	18.0		1	1701
	435	60.0	3.0	2	1702
ht	436	60.0		1	1703
	436	75.0	3.0	2	1704
ht	437	18.0		1	1705
	437	24.0	3.0	2	1706
ht	437	24.0		1	1707
	438	60.0	3.0	2	1708
ht	438	24.0		1	1709
ht	438	60.0		1	1710
ht	438	103.0		1	1711
	439	18.0	3.0	2	1712
ht	440	60.0		1	1713
	440	63.0	3.0	2	1714
	441	18.0	3.0	2	1715
	441	55.0	3.0	2	1716
ht	441	60.0		1	1717
	442	47.0	3.0	2	1718
	442	60.0	3.0	2	1719
ht	442	47.0		1	1720
ht	442	101.0		1	1721
ht	442	60.0		1	1722
lt	442	47.0		1	1723
	443	54.0	3.0	2	1724
ht	444	16.0		1	1725
ht	444	60.0		1	1726
	444	60.0	3.0	2	1727
	444	63.0	3.0	2	1728
	444	18.0	3.0	2	1729
ht	444	18.0		1	1730
	445	55.0	3.0	2	1731
	445	63.0	3.0	2	1732
	446	18.0	3.0	2	1733
ht	446	101.0		1	1734
ht	446	60.0		1	1735
ht	446	18.0		1	1736
ht	446	24.0		1	1737
lt	446	47.0		1	1738
	447	63.0	3.0	2	1739
	448	24.0	3.0	2	1740
	448	55.0	3.0	2	1741
ht	448	24.0		1	1742
ht	449	16.0		1	1743
	449	63.0	3.0	2	1744
ht	449	60.0		1	1745
	450	60.0	3.0	2	1746
	451	18.0	3.0	2	1747
ht	451	60.0		1	1748
ht	452	18.0		1	1749
	452	18.0	3.0	2	1750
ht	453	18.0		1	1751
	453	60.0	3.0	2	1752
ht	453	60.0		1	1753
ht	454	18.0		1	1754
ht	454	60.0		1	1755
	454	18.0	3.0	2	1756
ht	455	60.0		1	1757
	455	60.0	3.0	2	1758
	456	63.0	3.0	2	1759
lt	457	18.0		1	1760
	457	18.0	3.0	2	1761
lt	457		1.0	1	1762
	457	60.0	3.0	2	1763
ht	457	18.0		1	1764
ht	457	102.0		1	1765
ht	457	101.0		1	1766
	458	60.0	3.0	2	1767
ht	458	60.0		1	1768
	459	55.0	3.0	2	1769
	459	18.0	3.0	2	1770
ht	459	18.0		1	1771
	460	24.0	3.0	2	1772
	460	60.0	3.0	2	1773
ht	460	24.0		1	1774
ht	461	60.0		1	1775
	461	18.0	3.0	2	1776
	461	55.0	3.0	2	1777
	462	18.0	3.0	2	1778
ht	462	60.0		1	1779
	463	18.0	3.0	2	1780
ht	463	18.0		1	1781
ht	463	16.0		1	1782
ht	464	16.0		1	1783
ht	464	81.0		1	1784
	464	18.0	3.0	2	1785
	465	18.0	3.0	2	1786
	465	55.0	3.0	2	1787
ht	466	60.0		1	1788
ht	466	81.0		1	1789
	466	18.0	3.0	2	1790
ht	467	18.0		1	1791
	467	18.0	3.0	2	1792
ht	467	54.0		1	1793
ht	468	81.0		1	1794
	468	58.0	3.0	2	1795
	468	18.0	3.0	2	1796
	468	63.0	3.0	2	1797
ht	468	39.0		1	1798
ht	468	18.0		1	1799
ht	469	47.0		1	1800
	469	65.0	3.0	2	1801
	470	63.0	3.0	2	1802
	471	18.0	3.0	2	1803
	472	60.0	3.0	2	1804
ht	472	60.0		1	1805
lt	473	18.0		1	1806
	473	24.0	3.0	2	1807
	473	63.0	3.0	2	1808
	473	18.0	3.0	2	1809
ht	473	60.0		1	1810
ht	473	18.0		1	1811
ht	473	24.0		1	1812
	474	54.0	3.0	2	1813
	475	81.0	3.0	2	1814
	476	54.0	3.0	2	1815
	477	18.0	3.0	2	1816
	477	60.0	3.0	2	1817
ht	477	60.0		1	1818
ht	477	18.0		1	1819
	478	18.0	3.0	2	1820
ht	479	60.0		1	1821
	479	55.0	3.0	2	1822
	479	18.0	3.0	2	1823
	480	18.0	3.0	2	1824
ht	481	60.0		1	1825
	481	60.0	3.0	2	1826
ht	482	18.0		1	1827
ht	482	16.0		1	1828
	482	55.0	3.0	2	1829
	482	18.0	3.0	2	1830
ht	483	60.0		1	1831
	483	60.0	3.0	2	1832
	484	63.0	3.0	2	1833
	484	55.0	3.0	2	1834
ht	484	18.0		1	1835
ht	484	60.0		1	1836
ht	484	16.0		1	1837
	485	18.0	3.0	2	1838
	485	55.0	3.0	2	1839
ht	486	18.0		1	1840
	486	18.0	3.0	2	1841
	487	18.0	3.0	2	1842
	487	60.0	3.0	2	1843
ht	487	18.0		1	1844
	488	60.0	3.0	2	1845
	488	55.0	3.0	2	1846
ht	488	60.0		1	1847
	489	60.0	3.0	2	1848
	490	18.0	3.0	2	1849
lt	490		1.0	1	1850
ht	491	18.0		1	1851
ht	491	60.0		1	1852
	491	18.0	3.0	2	1853
	492	60.0	3.0	2	1854
ht	493	47.0		1	1855
	493	47.0	3.0	2	1856
	494	24.0	3.0	2	1857
	494	18.0	3.0	2	1858
	494	60.0	3.0	2	1859
lt	494	18.0		1	1860
ht	494	60.0		1	1861
ht	494	18.0		1	1862
ht	495	54.0		1	1863
	495	18.0	3.0	2	1864
	496	18.0	3.0	2	1865
ht	497	39.0		1	1866
ht	497	18.0		1	1867
	497	61.0	3.0	2	1868
	498	55.0	3.0	2	1869
	498	18.0	3.0	2	1870
	499	24.0	3.0	2	1871
ht	499	24.0		1	1872
	500	61.0	3.0	2	1873
ht	500	39.0		1	1874
ht	500	18.0		1	1875
	501	55.0	3.0	2	1876
	501	18.0	3.0	2	1877
	502	63.0	3.0	2	1878
	503	55.0	3.0	2	1879
ht	503	60.0		1	1880
	503	60.0	3.0	2	1881
ht	504	24.0		1	1882
	504	24.0	3.0	2	1883
ht	504	18.0		1	1884
ht	504	60.0		1	1885
ht	504	81.0		1	1886
	504	18.0	3.0	2	1887
	504	63.0	3.0	2	1888
	505	55.0	3.0	2	1889
ht	505	16.0		1	1890
	505	63.0	3.0	2	1891
ht	506	81.0		1	1892
	506	18.0	3.0	2	1893
	507	63.0	3.0	2	1894
ht	508	101.0		1	1895
	508	18.0	3.0	2	1896
ht	508	47.0		1	1897
ht	508	18.0		1	1898
lt	508	47.0		1	1899
ht	509	60.0		1	1900
ht	509	18.0		1	1901
	509	18.0	3.0	2	1902
	509	24.0	3.0	2	1903
	509	60.0	3.0	2	1904
	509	55.0	3.0	2	1905
	510	60.0	3.0	2	1906
	510	47.0	3.0	2	1907
ht	510	18.0		1	1908
	510	18.0	3.0	2	1909
ht	510	47.0		1	1910
ht	510	101.0		1	1911
	511	63.0	3.0	2	1912
	512	24.0	3.0	2	1913
	512	60.0	3.0	2	1914
ht	512	60.0		1	1915
ht	513	60.0		1	1916
	513	60.0	3.0	2	1917
	514	24.0	3.0	2	1918
ht	514	24.0		1	1919
ht	515	60.0		1	1920
	515	55.0	3.0	2	1921
