id_protein	id_mlo	id_rol	id_dataset
4270	7.0	1	1
4271	2.0	1	1
4272	1.0	1	1
4273	4.0	2	2
4274	4.0	2	2
4275	4.0	2	2
4276	22.0	2	4
4277	4.0	2	2
4278	4.0	2	2
4279	4.0	2	2
4280	4.0	2	2
4281	4.0	2	2
4282	4.0	2	2
4283	4.0	2	2
4284	4.0	2	2
4285	4.0	2	2
4286	4.0	2	2
4287	4.0	2	2
4288	4.0	2	2
4289	4.0	2	2
4290	4.0	2	2
4291	4.0	2	2
4292	4.0	2	2
4293	4.0	2	2
4294	4.0	2	2
4295	4.0	2	2
4296	4.0	2	2
4297	4.0	2	2
4298	4.0	2	2
4299	4.0	2	2
4300	4.0	2	2
4301	4.0	2	2
4302	4.0	2	2
4303	4.0	2	2
4304	4.0	2	2
4305	4.0	2	2
4306	4.0	2	2
4307	4.0	2	2
4308	4.0	2	2
4309	4.0	2	2
4310	4.0	2	2
4311	4.0	2	2
4312	4.0	2	2
4313	4.0	2	2
4314	4.0	2	2
4315	4.0	2	2
4316	4.0	2	2
4317	4.0	2	2
4318	4.0	2	2
4319	4.0	2	2
4320	4.0	2	2
4321	1.0	1	1
4322	4.0	2	2
4323	4.0	2	2
4324	4.0	2	2
4325	4.0	2	2
4326	4.0	2	2
4327	4.0	2	2
4328	4.0	2	2
4329	4.0	2	2
4330	4.0	2	2
4331	4.0	2	2
4332	4.0	2	2
4333	4.0	2	2
4334		3	2
4335		3	2
4336	48.0	4	5
4337	1.0	2	3
4338	1.0	2	2
4339	1.0	2	2
4339	1.0	1	1
4340	4.0	3	1
4340	3.0	3	1
4341	1.0	2	2
4341	1.0	1	1
4342	1.0	2	2
4343	22.0	2	4
4344	4.0	2	2
4345	4.0	2	2
4346	2.0	1	1
4347	4.0	2	2
4348	7.0	2	2
4349	5.0	1	1
4350	1.0	2	2
4351	1.0	2	3
4352	2.0	1	1
4353	1.0	2	2
4354	1.0	2	2
4355	1.0	2	2
4356	5.0	1	1
4357	1.0	2	2
4358	1.0	2	2
4359	1.0	2	2
4360	1.0	2	2
4361		3	2
4362	2.0	1	1
4363	3.0	2	3
4364	1.0	2	2
4365	2.0	1	1
4366	4.0	1	1
4367	18.0	1	1
4368	9.0	1	1
4368	1.0	1	1
4368	4.0	1	1
